order_id,customer_id,category,order_amount,order_date,returned,discount_pct
962,1081,books,14.64,2024-03-21 02:00:00,0,0
963,1168,sports,207.96,2024-03-21 04:00:00,0,0
964,1043,electronics,104.87,2024-03-21 06:00:00,0,5
965,1189,home,51.84,2024-03-21 08:00:00,0,10
966,1117,books,91.64,2024-03-21 10:00:00,0,20
967,1120,clothing,13.56,2024-03-21 12:00:00,0,15
968,1063,clothing,156.45,2024-03-21 14:00:00,0,0
969,1184,home,185.16,2024-03-21 16:00:00,0,10
970,1007,home,17.27,2024-03-21 18:00:00,0,20
971,1059,home,3.07,2024-03-21 20:00:00,0,15
972,1083,electronics,35.04,2024-03-21 22:00:00,0,5
973,1095,books,88.57,2024-03-22 00:00:00,0,0
974,1094,sports,286.58,2024-03-22 02:00:00,0,10
975,1029,electronics,32.58,2024-03-22 04:00:00,0,10
976,1045,books,31.91,2024-03-22 06:00:00,0,5
977,1019,books,10.18,2024-03-22 08:00:00,0,0
978,1114,sports,161.49,2024-03-22 10:00:00,0,0
979,1070,clothing,249.3,2024-03-22 12:00:00,0,10
980,1113,books,5.77,2024-03-22 14:00:00,0,20
981,1117,home,7.58,2024-03-22 16:00:00,0,10
982,1140,electronics,24.32,2024-03-22 18:00:00,0,10
983,1109,sports,178.27,2024-03-22 20:00:00,0,20
984,1129,sports,384.73,2024-03-22 22:00:00,0,15
985,1117,home,34.82,2024-03-23 00:00:00,0,15
986,1130,home,111.83,2024-03-23 02:00:00,1,10
987,1123,home,71.56,2024-03-23 04:00:00,0,15
988,1063,home,19.45,2024-03-23 06:00:00,0,10
989,1049,sports,63.45,2024-03-23 08:00:00,0,15
990,1157,books,232.87,2024-03-23 10:00:00,0,15
991,1068,books,114.53,2024-03-23 12:00:00,0,15
992,1109,home,120.19,2024-03-23 14:00:00,0,20
993,1039,electronics,109.56,2024-03-23 16:00:00,0,5
994,1086,sports,12.07,2024-03-23 18:00:00,0,15
995,1105,home,56.88,2024-03-23 20:00:00,0,0
996,1125,home,93.04,2024-03-23 22:00:00,0,10
997,1105,clothing,60.23,2024-03-24 00:00:00,0,20
998,1072,clothing,0.86,2024-03-24 02:00:00,0,15
999,1192,books,7.51,2024-03-24 04:00:00,0,5
1000,1102,home,187.67,2024-03-24 06:00:00,0,15
1001,1161,home,113.45,2024-03-24 08:00:00,0,5
1002,1147,home,108.37,2024-03-24 10:00:00,0,10
1003,1111,sports,172.75,2024-03-24 12:00:00,0,5
1004,1177,sports,97.02,2024-03-24 14:00:00,0,15
1005,1025,home,303.06,2024-03-24 16:00:00,0,0
1006,1184,clothing,188.24,2024-03-24 18:00:00,0,10
1007,1170,books,25.37,2024-03-24 20:00:00,0,20
1008,1100,books,33.01,2024-03-24 22:00:00,0,15
1009,1146,home,59.53,2024-03-25 00:00:00,0,10
1010,1104,sports,24.68,2024-03-25 02:00:00,1,20
1011,1053,clothing,156.5,2024-03-25 04:00:00,0,0
1012,1159,books,15.44,2024-03-25 06:00:00,0,20
1013,1049,electronics,71.27,2024-03-25 08:00:00,0,5
1014,1062,home,109.39,2024-03-25 10:00:00,0,20
1015,1103,books,71.49,2024-03-25 12:00:00,0,20
1016,1167,books,23.6,2024-03-25 14:00:00,0,15
1017,1076,books,54.84,2024-03-25 16:00:00,0,15
1018,1098,clothing,12.3,2024-03-25 18:00:00,0,15
1019,1008,books,58.39,2024-03-25 20:00:00,0,5
1020,1023,home,64.72,2024-03-25 22:00:00,0,0
1021,1011,clothing,55.68,2024-03-26 00:00:00,0,5
1022,1014,electronics,63.13,2024-03-26 02:00:00,0,10
1023,1173,clothing,22.56,2024-03-26 04:00:00,0,15
1024,1168,electronics,270.18,2024-03-26 06:00:00,0,5
1025,1164,clothing,103.39,2024-03-26 08:00:00,0,10
1026,1011,home,77.59,2024-03-26 10:00:00,0,0
1027,1015,electronics,86.74,2024-03-26 12:00:00,0,0
1028,1056,home,38.22,2024-03-26 14:00:00,0,20
1029,1113,clothing,206.63,2024-03-26 16:00:00,1,20
1030,1066,sports,12.22,2024-03-26 18:00:00,0,20
1031,1097,home,3.41,2024-03-26 20:00:00,0,5
1032,1034,clothing,88.95,2024-03-26 22:00:00,0,10
1033,1146,books,69.66,2024-03-27 00:00:00,0,15
1034,1062,electronics,31.65,2024-03-27 02:00:00,0,5
1035,1013,electronics,317.03,2024-03-27 04:00:00,0,15
1036,1148,sports,99.67,2024-03-27 06:00:00,0,15
1037,1180,sports,57.86,2024-03-27 08:00:00,0,10
1038,1002,electronics,125.35,2024-03-27 10:00:00,0,10
1039,1087,clothing,14.15,2024-03-27 12:00:00,0,5
1040,1165,electronics,33.36,2024-03-27 14:00:00,0,20
1041,1141,clothing,17.82,2024-03-27 16:00:00,0,20
1042,1171,clothing,18.83,2024-03-27 18:00:00,0,20
1043,1083,clothing,120.76,2024-03-27 20:00:00,0,15
1044,1074,books,50.6,2024-03-27 22:00:00,0,5
1045,1141,electronics,65.64,2024-03-28 00:00:00,1,15
1046,1030,sports,29.73,2024-03-28 02:00:00,0,5
1047,1047,home,10.55,2024-03-28 04:00:00,0,20
1048,1120,home,24.14,2024-03-28 06:00:00,0,5
1049,1133,electronics,24.99,2024-03-28 08:00:00,0,10
1050,1023,home,75.34,2024-03-28 10:00:00,0,0
1051,1101,sports,104.21,2024-03-28 12:00:00,0,0
1052,1072,electronics,334.16,2024-03-28 14:00:00,1,5
1053,1100,home,178.6,2024-03-28 16:00:00,0,10
1054,1191,clothing,365.4,2024-03-28 18:00:00,0,0
1055,1015,home,123.6,2024-03-28 20:00:00,0,20
1056,1199,books,0.89,2024-03-28 22:00:00,0,0
1057,1089,sports,9.26,2024-03-29 00:00:00,0,20
1058,1154,electronics,72.55,2024-03-29 02:00:00,0,5
1059,1084,clothing,55.43,2024-03-29 04:00:00,0,5
1060,1062,clothing,19.93,2024-03-29 06:00:00,0,0
1061,1154,clothing,20.78,2024-03-29 08:00:00,0,20
1062,1137,clothing,108.07,2024-03-29 10:00:00,0,15
1063,1028,clothing,35.51,2024-03-29 12:00:00,1,0
1064,1141,electronics,110.68,2024-03-29 14:00:00,1,0
1065,1150,home,99.45,2024-03-29 16:00:00,0,15
1066,1077,books,41.05,2024-03-29 18:00:00,0,20
1067,1185,sports,62.45,2024-03-29 20:00:00,0,0
1068,1128,home,30.19,2024-03-29 22:00:00,0,5
1069,1066,electronics,76.07,2024-03-30 00:00:00,0,10
1070,1002,electronics,209.98,2024-03-30 02:00:00,0,0
1071,1134,books,120.08,2024-03-30 04:00:00,0,5
1072,1041,books,80.11,2024-03-30 06:00:00,0,0
1073,1151,clothing,110.9,2024-03-30 08:00:00,0,10
1074,1105,home,43.6,2024-03-30 10:00:00,0,15
1075,1093,books,43.17,2024-03-30 12:00:00,0,10
1076,1032,home,11.98,2024-03-30 14:00:00,0,5
1077,1142,electronics,38.88,2024-03-30 16:00:00,0,10
1078,1033,sports,63.23,2024-03-30 18:00:00,0,10
1079,1083,clothing,34.31,2024-03-30 20:00:00,0,0
1080,1167,books,5.21,2024-03-30 22:00:00,0,0
1081,1184,books,3.65,2024-03-31 00:00:00,1,0
1082,1197,sports,28.57,2024-03-31 02:00:00,1,20
1083,1191,clothing,18.96,2024-03-31 04:00:00,0,15
1084,1111,clothing,49.59,2024-03-31 06:00:00,0,0
1085,1040,clothing,73.12,2024-03-31 08:00:00,0,5
1086,1167,clothing,71.31,2024-03-31 10:00:00,0,10
1087,1160,electronics,16.71,2024-03-31 12:00:00,0,0
1088,1198,electronics,119.84,2024-03-31 14:00:00,0,20
1089,1130,clothing,190.7,2024-03-31 16:00:00,0,20
1090,1028,books,75.9,2024-03-31 18:00:00,0,5
1091,1100,clothing,63.84,2024-03-31 20:00:00,0,0
1092,1089,clothing,17.1,2024-03-31 22:00:00,0,5
1093,1168,home,2.25,2024-04-01 00:00:00,0,10
1094,1078,clothing,107.69,2024-04-01 02:00:00,0,20
1095,1065,sports,206.15,2024-04-01 04:00:00,0,5
1096,1016,home,240.7,2024-04-01 06:00:00,0,5
1097,1167,electronics,4.32,2024-04-01 08:00:00,0,5
1098,1151,clothing,88.94,2024-04-01 10:00:00,0,0
1099,1008,electronics,50.32,2024-04-01 12:00:00,0,0
1100,1086,clothing,1.55,2024-04-01 14:00:00,1,10
1101,1095,clothing,40.57,2024-04-01 16:00:00,0,15
1102,1093,electronics,22.54,2024-04-01 18:00:00,1,0
1103,1183,electronics,59.56,2024-04-01 20:00:00,0,5
1104,1030,books,89.64,2024-04-01 22:00:00,1,20
1105,1061,home,58.95,2024-04-02 00:00:00,0,20
1106,1036,clothing,75.52,2024-04-02 02:00:00,0,15
1107,1048,sports,72.62,2024-04-02 04:00:00,0,10
1108,1181,clothing,0.09,2024-04-02 06:00:00,0,10
1109,1188,sports,271.32,2024-04-02 08:00:00,1,5
1110,1008,clothing,124.71,2024-04-02 10:00:00,0,5
1111,1126,books,2.32,2024-04-02 12:00:00,1,5
1112,1046,home,20.12,2024-04-02 14:00:00,0,15
1113,1038,electronics,21.21,2024-04-02 16:00:00,1,15
1114,1058,sports,9.39,2024-04-02 18:00:00,0,15
1115,1038,clothing,6.31,2024-04-02 20:00:00,0,15
1116,1098,books,55.34,2024-04-02 22:00:00,0,0
1117,1199,home,9.28,2024-04-03 00:00:00,0,15
1118,1117,home,112.44,2024-04-03 02:00:00,0,20
1119,1144,electronics,55.69,2024-04-03 04:00:00,0,15
1120,1098,sports,20.22,2024-04-03 06:00:00,0,10
1121,1002,home,104.41,2024-04-03 08:00:00,0,5
1122,1016,sports,90.35,2024-04-03 10:00:00,0,15
1123,1053,books,228.87,2024-04-03 12:00:00,0,10
1124,1048,home,13.84,2024-04-03 14:00:00,0,5
1125,1168,books,11.72,2024-04-03 16:00:00,0,10
1126,1168,sports,12.85,2024-04-03 18:00:00,0,0
1127,1170,sports,35.42,2024-04-03 20:00:00,0,20
1128,1127,sports,147.28,2024-04-03 22:00:00,0,15
1129,1111,books,254.56,2024-04-04 00:00:00,0,5
1130,1129,home,72.41,2024-04-04 02:00:00,0,15
1131,1081,clothing,133.55,2024-04-04 04:00:00,0,0
1132,1134,books,333.27,2024-04-04 06:00:00,1,5
1133,1158,home,2.53,2024-04-04 08:00:00,1,15
1134,1152,electronics,192.65,2024-04-04 10:00:00,0,0
1135,1122,home,30.21,2024-04-04 12:00:00,1,15
1136,1011,electronics,0.88,2024-04-04 14:00:00,1,20
1137,1144,books,39.85,2024-04-04 16:00:00,0,10
1138,1073,books,228.7,2024-04-04 18:00:00,0,5
1139,1148,books,41.62,2024-04-04 20:00:00,0,15
1140,1107,books,56.72,2024-04-04 22:00:00,0,5
1141,1176,books,21.86,2024-04-05 00:00:00,0,15
1142,1067,books,0.29,2024-04-05 02:00:00,0,15
1143,1186,books,191.16,2024-04-05 04:00:00,0,0
1144,1168,books,68.62,2024-04-05 06:00:00,1,0
1145,1066,home,5.54,2024-04-05 08:00:00,0,0
1146,1096,books,79.72,2024-04-05 10:00:00,0,0
1147,1106,home,21.79,2024-04-05 12:00:00,0,5
1148,1153,sports,4.6,2024-04-05 14:00:00,0,0
1149,1137,sports,37.3,2024-04-05 16:00:00,0,20
1150,1170,electronics,141.4,2024-04-05 18:00:00,0,20
1151,1073,home,167.1,2024-04-05 20:00:00,0,0
1152,1100,clothing,99.15,2024-04-05 22:00:00,0,5
1153,1086,electronics,83.46,2024-04-06 00:00:00,0,15
1154,1181,home,20.57,2024-04-06 02:00:00,1,15
1155,1060,electronics,12.65,2024-04-06 04:00:00,0,10
1156,1117,sports,134.1,2024-04-06 06:00:00,0,20
1157,1024,home,36.27,2024-04-06 08:00:00,0,15
1158,1170,sports,210.19,2024-04-06 10:00:00,0,15
1159,1076,home,64.16,2024-04-06 12:00:00,0,10
1160,1068,sports,102.01,2024-04-06 14:00:00,0,10
1161,1116,electronics,83.25,2024-04-06 16:00:00,0,5
1162,1099,sports,52.01,2024-04-06 18:00:00,0,10
1163,1169,electronics,0.92,2024-04-06 20:00:00,0,20
1164,1106,clothing,11.38,2024-04-06 22:00:00,0,5
1165,1103,electronics,18.63,2024-04-07 00:00:00,0,0
1166,1020,books,5.76,2024-04-07 02:00:00,0,10
1167,1004,home,10.88,2024-04-07 04:00:00,0,15
1168,1079,clothing,64.71,2024-04-07 06:00:00,0,20
1169,1199,sports,72.27,2024-04-07 08:00:00,0,10
1170,1183,home,98.27,2024-04-07 10:00:00,0,15
1171,1125,home,16.23,2024-04-07 12:00:00,0,5
1172,1126,sports,125.44,2024-04-07 14:00:00,0,10
1173,1078,books,18.56,2024-04-07 16:00:00,0,10
1174,1035,clothing,1.66,2024-04-07 18:00:00,0,5
1175,1001,sports,39.5,2024-04-07 20:00:00,0,15
1176,1067,books,16.06,2024-04-07 22:00:00,0,20
1177,1063,home,71.41,2024-04-08 00:00:00,0,5
1178,1038,clothing,203.61,2024-04-08 02:00:00,1,0
1179,1051,clothing,45.91,2024-04-08 04:00:00,0,20
1180,1004,electronics,198.58,2024-04-08 06:00:00,0,20
1181,1121,clothing,37.28,2024-04-08 08:00:00,0,20
1182,1185,electronics,2.14,2024-04-08 10:00:00,0,5
1183,1138,home,191.38,2024-04-08 12:00:00,0,15
1184,1089,electronics,50.97,2024-04-08 14:00:00,0,15
1185,1084,home,154.84,2024-04-08 16:00:00,0,15
1186,1061,sports,18.81,2024-04-08 18:00:00,0,20
1187,1028,home,63.2,2024-04-08 20:00:00,0,20
1188,1119,books,6.65,2024-04-08 22:00:00,0,10
1189,1113,electronics,74.46,2024-04-09 00:00:00,0,0
1190,1001,sports,40.07,2024-04-09 02:00:00,0,0
1191,1083,electronics,131.36,2024-04-09 04:00:00,0,20
1192,1055,home,74.9,2024-04-09 06:00:00,1,20
1193,1034,home,78.28,2024-04-09 08:00:00,0,0
1194,1140,electronics,35.69,2024-04-09 10:00:00,0,5
1195,1105,home,84.44,2024-04-09 12:00:00,0,5
1196,1126,electronics,109.47,2024-04-09 14:00:00,0,5
1197,1142,clothing,59.56,2024-04-09 16:00:00,0,15
1198,1196,sports,141.14,2024-04-09 18:00:00,0,10
1199,1160,sports,21.03,2024-04-09 20:00:00,0,10
1200,1124,clothing,55.2,2024-04-09 22:00:00,0,10
1201,1175,sports,77.41,2024-04-10 00:00:00,0,15
1202,1095,sports,34.28,2024-04-10 02:00:00,0,15
1203,1196,home,17.85,2024-04-10 04:00:00,0,0
1204,1152,electronics,8.04,2024-04-10 06:00:00,0,0
1205,1130,clothing,69.66,2024-04-10 08:00:00,0,5
1206,1180,home,21.96,2024-04-10 10:00:00,0,10
1207,1103,sports,5.07,2024-04-10 12:00:00,0,20
1208,1144,sports,66.33,2024-04-10 14:00:00,0,20
1209,1056,books,8.79,2024-04-10 16:00:00,0,15
1210,1192,clothing,166.25,2024-04-10 18:00:00,0,0
1211,1124,sports,6.75,2024-04-10 20:00:00,0,0
1212,1156,clothing,108.81,2024-04-10 22:00:00,0,10
1213,1092,clothing,79.58,2024-04-11 00:00:00,0,10
1214,1173,sports,4.11,2024-04-11 02:00:00,0,15
1215,1014,books,34.79,2024-04-11 04:00:00,0,0
1216,1022,clothing,135.36,2024-04-11 06:00:00,0,20
1217,1101,electronics,13.05,2024-04-11 08:00:00,0,10
1218,1146,books,49.45,2024-04-11 10:00:00,0,10
1219,1161,sports,136.95,2024-04-11 12:00:00,0,0
1220,1088,books,14.78,2024-04-11 14:00:00,0,20
1221,1129,home,22.49,2024-04-11 16:00:00,0,10
1222,1110,clothing,8.39,2024-04-11 18:00:00,0,5
1223,1192,home,189.31,2024-04-11 20:00:00,0,5
1224,1130,home,7.33,2024-04-11 22:00:00,0,5
1225,1083,home,236.34,2024-04-12 00:00:00,0,0
1226,1193,home,38.54,2024-04-12 02:00:00,0,20
1227,1021,books,121.99,2024-04-12 04:00:00,0,20
1228,1196,clothing,105.98,2024-04-12 06:00:00,0,20
1229,1030,home,74.23,2024-04-12 08:00:00,0,5
1230,1057,sports,43.63,2024-04-12 10:00:00,0,10
1231,1164,sports,70.61,2024-04-12 12:00:00,1,10
1232,1146,clothing,29.36,2024-04-12 14:00:00,0,10
1233,1194,home,83.52,2024-04-12 16:00:00,0,10
1234,1149,electronics,0.54,2024-04-12 18:00:00,0,10
1235,1127,books,5.2,2024-04-12 20:00:00,0,15
1236,1069,books,8.53,2024-04-12 22:00:00,0,0
1237,1000,clothing,13.76,2024-04-13 00:00:00,0,0
1238,1024,sports,20.96,2024-04-13 02:00:00,0,20
1239,1059,sports,137.4,2024-04-13 04:00:00,0,20
1240,1008,electronics,284.9,2024-04-13 06:00:00,0,20
1241,1101,clothing,15.84,2024-04-13 08:00:00,0,5
1242,1155,clothing,5.37,2024-04-13 10:00:00,0,10
1243,1192,sports,17.65,2024-04-13 12:00:00,1,0
1244,1097,books,90.96,2024-04-13 14:00:00,0,5
1245,1175,home,135.92,2024-04-13 16:00:00,0,15
1246,1197,sports,40.34,2024-04-13 18:00:00,0,5
1247,1171,home,37.37,2024-04-13 20:00:00,0,10
1248,1092,electronics,69.13,2024-04-13 22:00:00,0,0
1249,1065,electronics,96.64,2024-04-14 00:00:00,0,10
1250,1195,clothing,61.2,2024-04-14 02:00:00,1,15
1251,1048,clothing,2.22,2024-04-14 04:00:00,0,10
1252,1082,home,299.69,2024-04-14 06:00:00,0,10
1253,1014,electronics,38.32,2024-04-14 08:00:00,0,20
1254,1158,clothing,47.23,2024-04-14 10:00:00,0,5
1255,1129,clothing,7.17,2024-04-14 12:00:00,0,5
1256,1016,electronics,4.6,2024-04-14 14:00:00,0,15
1257,1044,electronics,5.23,2024-04-14 16:00:00,0,10
1258,1111,electronics,56.89,2024-04-14 18:00:00,0,20
1259,1108,books,4.76,2024-04-14 20:00:00,0,0
1260,1160,books,240.75,2024-04-14 22:00:00,0,0
1261,1053,books,49.86,2024-04-15 00:00:00,0,5
1262,1184,books,48.51,2024-04-15 02:00:00,0,10
1263,1088,home,142.85,2024-04-15 04:00:00,0,20
1264,1164,sports,47.21,2024-04-15 06:00:00,0,10
1265,1047,books,16.35,2024-04-15 08:00:00,0,10
1266,1007,home,83.74,2024-04-15 10:00:00,0,0
1267,1011,home,2.64,2024-04-15 12:00:00,0,10
1268,1074,home,9.64,2024-04-15 14:00:00,1,10
1269,1190,electronics,67.49,2024-04-15 16:00:00,0,10
1270,1009,sports,1.26,2024-04-15 18:00:00,0,15
1271,1073,electronics,60.65,2024-04-15 20:00:00,0,10
1272,1021,books,153.46,2024-04-15 22:00:00,1,0
1273,1186,home,341.25,2024-04-16 00:00:00,0,0
1274,1135,books,115.75,2024-04-16 02:00:00,0,0
1275,1152,clothing,17.19,2024-04-16 04:00:00,0,15
1276,1142,sports,31.93,2024-04-16 06:00:00,0,20
1277,1131,electronics,24.2,2024-04-16 08:00:00,0,20
1278,1154,clothing,26.02,2024-04-16 10:00:00,0,5
1279,1001,sports,86.23,2024-04-16 12:00:00,0,0
1280,1173,home,145.11,2024-04-16 14:00:00,0,15
1281,1147,electronics,33.79,2024-04-16 16:00:00,0,0
1282,1147,home,0.84,2024-04-16 18:00:00,0,15
1283,1078,sports,25.58,2024-04-16 20:00:00,0,5
1284,1160,electronics,56.77,2024-04-16 22:00:00,0,20
1285,1076,books,19.02,2024-04-17 00:00:00,0,15
1286,1009,books,34.0,2024-04-17 02:00:00,0,15
1287,1181,electronics,134.75,2024-04-17 04:00:00,0,10
1288,1046,clothing,21.97,2024-04-17 06:00:00,1,20
1289,1020,electronics,49.86,2024-04-17 08:00:00,0,10
1290,1124,electronics,55.01,2024-04-17 10:00:00,0,15
1291,1046,books,142.95,2024-04-17 12:00:00,0,5
1292,1171,books,38.47,2024-04-17 14:00:00,0,10
1293,1088,clothing,63.74,2024-04-17 16:00:00,0,20
1294,1000,clothing,31.71,2024-04-17 18:00:00,0,5
1295,1190,electronics,34.52,2024-04-17 20:00:00,0,0
1296,1102,home,360.62,2024-04-17 22:00:00,0,5
1297,1052,clothing,52.38,2024-04-18 00:00:00,0,5
1298,1135,sports,293.15,2024-04-18 02:00:00,0,10
1299,1106,books,44.24,2024-04-18 04:00:00,1,0
1300,1005,sports,3.82,2024-04-18 06:00:00,0,0
1301,1151,home,8.03,2024-04-18 08:00:00,0,5
1302,1080,clothing,2.91,2024-04-18 10:00:00,0,10
1303,1139,home,80.29,2024-04-18 12:00:00,0,0
1304,1179,clothing,63.28,2024-04-18 14:00:00,0,5
1305,1122,electronics,18.64,2024-04-18 16:00:00,0,5
1306,1134,clothing,97.52,2024-04-18 18:00:00,0,0
1307,1050,clothing,127.61,2024-04-18 20:00:00,0,5
1308,1047,electronics,63.14,2024-04-18 22:00:00,0,5
1309,1083,electronics,42.64,2024-04-19 00:00:00,0,0
1310,1170,sports,31.84,2024-04-19 02:00:00,0,15
1311,1104,books,18.11,2024-04-19 04:00:00,0,0
1312,1069,books,51.98,2024-04-19 06:00:00,0,10
1313,1155,sports,72.73,2024-04-19 08:00:00,0,15
1314,1170,clothing,50.16,2024-04-19 10:00:00,0,20
1315,1180,books,56.63,2024-04-19 12:00:00,0,10
1316,1059,sports,274.22,2024-04-19 14:00:00,0,10
1317,1141,home,211.52,2024-04-19 16:00:00,0,15
1318,1118,clothing,38.56,2024-04-19 18:00:00,0,20
1319,1089,clothing,23.07,2024-04-19 20:00:00,0,5
1320,1079,electronics,618.73,2024-04-19 22:00:00,0,15
1321,1022,electronics,9.39,2024-04-20 00:00:00,0,10
1322,1054,electronics,90.2,2024-04-20 02:00:00,0,0
1323,1109,home,134.93,2024-04-20 04:00:00,0,15
1324,1177,home,1.58,2024-04-20 06:00:00,0,20
1325,1173,books,231.71,2024-04-20 08:00:00,0,0
1326,1037,home,46.75,2024-04-20 10:00:00,1,0
1327,1135,electronics,84.77,2024-04-20 12:00:00,0,20
1328,1016,clothing,13.38,2024-04-20 14:00:00,0,10
1329,1135,clothing,247.33,2024-04-20 16:00:00,0,5
1330,1068,sports,134.71,2024-04-20 18:00:00,0,15
1331,1089,home,78.38,2024-04-20 20:00:00,0,5
1332,1143,sports,28.74,2024-04-20 22:00:00,0,5
1333,1084,clothing,86.18,2024-04-21 00:00:00,0,5
1334,1161,sports,98.34,2024-04-21 02:00:00,0,10
1335,1106,electronics,289.07,2024-04-21 04:00:00,0,0
1336,1199,clothing,10.21,2024-04-21 06:00:00,0,5
1337,1127,books,48.46,2024-04-21 08:00:00,0,5
1338,1059,electronics,20.05,2024-04-21 10:00:00,0,0
1339,1155,sports,25.54,2024-04-21 12:00:00,0,15
1340,1081,sports,221.89,2024-04-21 14:00:00,0,0
1341,1106,books,8.37,2024-04-21 16:00:00,0,20
1342,1027,clothing,126.93,2024-04-21 18:00:00,0,0
1343,1023,electronics,261.79,2024-04-21 20:00:00,1,5
1344,1114,home,1.84,2024-04-21 22:00:00,0,0
1345,1037,books,21.75,2024-04-22 00:00:00,0,5
1346,1199,home,33.61,2024-04-22 02:00:00,0,15
1347,1171,home,9.85,2024-04-22 04:00:00,0,0
1348,1140,electronics,6.0,2024-04-22 06:00:00,0,10
1349,1146,electronics,21.66,2024-04-22 08:00:00,0,15
1350,1119,home,15.56,2024-04-22 10:00:00,1,10
1351,1012,electronics,89.23,2024-04-22 12:00:00,0,0
1352,1078,sports,88.67,2024-04-22 14:00:00,0,15
1353,1099,electronics,93.01,2024-04-22 16:00:00,0,0
1354,1183,home,219.69,2024-04-22 18:00:00,0,0
1355,1043,sports,6.86,2024-04-22 20:00:00,0,10
1356,1099,books,53.34,2024-04-22 22:00:00,0,5
1357,1068,electronics,47.44,2024-04-23 00:00:00,0,0
1358,1026,sports,228.46,2024-04-23 02:00:00,0,15
1359,1020,electronics,18.31,2024-04-23 04:00:00,0,10
1360,1073,books,109.09,2024-04-23 06:00:00,0,20
1361,1016,sports,15.88,2024-04-23 08:00:00,0,10
1362,1013,home,6.96,2024-04-23 10:00:00,0,10
1363,1070,electronics,75.83,2024-04-23 12:00:00,0,20
1364,1040,sports,74.44,2024-04-23 14:00:00,0,0
1365,1110,electronics,253.55,2024-04-23 16:00:00,0,5
1366,1003,home,8.74,2024-04-23 18:00:00,0,15
1367,1060,home,34.64,2024-04-23 20:00:00,0,5
1368,1090,clothing,191.26,2024-04-23 22:00:00,0,20
1369,1192,books,68.62,2024-04-24 00:00:00,0,5
1370,1126,electronics,114.64,2024-04-24 02:00:00,0,10
1371,1176,sports,8.78,2024-04-24 04:00:00,0,20
1372,1068,clothing,1.69,2024-04-24 06:00:00,0,5
1373,1089,clothing,52.46,2024-04-24 08:00:00,0,20
1374,1084,books,29.04,2024-04-24 10:00:00,0,0
1375,1177,home,87.18,2024-04-24 12:00:00,0,5
1376,1191,books,130.11,2024-04-24 14:00:00,0,10
1377,1192,books,198.76,2024-04-24 16:00:00,1,10
1378,1150,books,205.2,2024-04-24 18:00:00,0,20
1379,1100,sports,96.29,2024-04-24 20:00:00,0,20
1380,1108,clothing,7.34,2024-04-24 22:00:00,0,15
1381,1196,sports,30.42,2024-04-25 00:00:00,0,15
1382,1056,home,62.98,2024-04-25 02:00:00,0,5
1383,1069,sports,224.27,2024-04-25 04:00:00,0,20
1384,1179,sports,1.25,2024-04-25 06:00:00,0,15
1385,1077,home,126.23,2024-04-25 08:00:00,0,0
1386,1047,clothing,25.05,2024-04-25 10:00:00,1,20
1387,1112,home,12.5,2024-04-25 12:00:00,0,5
1388,1065,home,9.87,2024-04-25 14:00:00,0,10
1389,1178,clothing,42.05,2024-04-25 16:00:00,0,10
1390,1181,home,196.92,2024-04-25 18:00:00,0,20
1391,1061,clothing,97.19,2024-04-25 20:00:00,1,5
1392,1105,books,148.45,2024-04-25 22:00:00,0,5
1393,1196,home,75.08,2024-04-26 00:00:00,0,0
1394,1148,electronics,55.43,2024-04-26 02:00:00,0,5
1395,1043,clothing,425.83,2024-04-26 04:00:00,0,0
1396,1118,home,146.48,2024-04-26 06:00:00,0,10
1397,1123,books,182.72,2024-04-26 08:00:00,0,20
1398,1130,sports,0.05,2024-04-26 10:00:00,1,10
1399,1005,electronics,4.45,2024-04-26 12:00:00,0,20
1400,1059,home,76.99,2024-04-26 14:00:00,0,20
1401,1170,sports,186.52,2024-04-26 16:00:00,0,0
1402,1048,sports,102.46,2024-04-26 18:00:00,0,10
1403,1059,electronics,0.56,2024-04-26 20:00:00,0,10
1404,1064,sports,110.65,2024-04-26 22:00:00,0,5
1405,1035,clothing,128.8,2024-04-27 00:00:00,0,20
1406,1031,clothing,346.32,2024-04-27 02:00:00,0,5
1407,1069,clothing,0.39,2024-04-27 04:00:00,1,0
1408,1174,home,7.86,2024-04-27 06:00:00,1,10
1409,1000,home,154.15,2024-04-27 08:00:00,0,5
1410,1056,books,92.25,2024-04-27 10:00:00,0,5
1411,1012,electronics,39.07,2024-04-27 12:00:00,0,10
1412,1112,sports,54.77,2024-04-27 14:00:00,0,15
1413,1050,clothing,63.68,2024-04-27 16:00:00,0,5
1414,1158,electronics,199.91,2024-04-27 18:00:00,0,5
1415,1117,books,157.42,2024-04-27 20:00:00,0,0
1416,1156,books,54.52,2024-04-27 22:00:00,0,5
1417,1126,home,48.11,2024-04-28 00:00:00,0,10
1418,1087,sports,39.92,2024-04-28 02:00:00,0,15
1419,1172,electronics,70.04,2024-04-28 04:00:00,0,5
1420,1095,clothing,126.21,2024-04-28 06:00:00,0,0
1421,1189,books,109.65,2024-04-28 08:00:00,0,10
1422,1198,home,178.12,2024-04-28 10:00:00,0,15
1423,1117,home,74.02,2024-04-28 12:00:00,0,0
1424,1134,clothing,85.48,2024-04-28 14:00:00,0,10
1425,1051,home,50.62,2024-04-28 16:00:00,1,0
1426,1162,sports,175.26,2024-04-28 18:00:00,0,10
1427,1134,books,367.71,2024-04-28 20:00:00,0,15
1428,1180,sports,40.85,2024-04-28 22:00:00,0,15
